,,,,,,,,,,,,,,,
,https://www.meetup.com/Digital-Health-Oxford/,Digital Health Oxford,Meetup group,"Digital Health Oxford is a cross-disciplinary and cross-sector group 
that aims to promote all things related to digital health within Oxford.
 It is a place to bring together researchers, developers, clinicians, 
entrepreneurs, patients, engineers, designers and others interested in 
Digital Health. Our events are friendly and informal, with accessible 
talks, networking, hackathons and idea-forming opportunities.  
",Events to support those working on producing digital health products in the oxford area.,,Oxford,UK,English,Health,Technology,,,,www.dhox.org.
,https://www.meetup.com/London-ICT4D/,London ICT4D,Meetup group,"An informal networking opportunity for people with an interest in the 
use of Information and Communication Technologies for Development 
(ICT4D).",Social group for  those using IT in the global south,,London,UK,English,Intermediate Technology,Technology,Development,,,
,https://www.meetup.com/HealthTechWomenUK/,Healthtech Women UK,Meetup group,"One HealthTech is a network that supports and promotes women and 
other underrepresented groups in health innovation. We acknowledge and 
champion the need and importance for better inclusion 
of all backgrounds, skill sets and disciplines in health and technology. 
We believe that different perspectives must be given a greater role 
in healthcare design, in order to build a health system that works for 
everyone.",Supports minority groups working in Health Innovation,,,UK,English,Health,Diversity,,,,
,https://www.meetup.com/netsquaredlondon/,NetSquared London,Meetup group,"NetSquared London runs monthly meetups for local community members to come together to share ideas, ask questions, and collaborate around using technology for social benefit.",Suports London based technologists working on tech for social good,,London,UK,English,Civic Tech,,,,,
,https://www.meetup.com/Creative-AI/,Creative AI,Meetup group,"A group designed to bring together artists, coders, designers, technologists and industry professionals to promote creative applications of artificial intelligence in art, music, film, design and beyond.",Social group for creatives utiltilising art and technology to produce AI inspired work,,London,UK,English,Creative technology,Art,AI,,,
,https://www.meetup.com/London-Open-Data-Missions/,London Open Data Meetup,Meetup group,"Calling all open data and transparency activists to join us every last 
Wednesday of the month for liberating data and lightening talks. Whether
 you can write a few lines of code to write a bot, or a journalist who 
is interested in covering stories on transparency, or a campaigner who 
champions an open and free world - come along to meet like-minded people
 and use open data to change the world.","Supports technologists using Open Data, Connects them with media professionals who work on transparency",,London,UK,English,Open Data,Data Journalism,Journalism,,,
,https://www.meetup.com/Net2Camb/,NetSquared Cambridge,Meetup group,"Net2Camb is a free monthly event for people in and around the 
Cambridge area interested in using web or mobile technology for social 
good. Whether you are a nonprofit organization in the traditional sense,
 a venture capitalist, a programmer, an individual with a great idea, or
 a social changemaker, Net2Camb is here to help you make connections and
 create a community around innovating for good in Cambridge. These 
events are great opportunities to learn what others are trying, see 
successful projects and platforms, hear about developing technologies, 
make new friends and collaborate on new projects.",Networking for technology and mobile focussed workers in Cambridge and surrounding area. ,,Cambridge,UK,English,Technology,Mobile,Social Entrepreneur,,,
,https://www.meetup.com/EdTech-Developers-Meetup/,Edtech Developers,Meetup group,"Meet other developers building technology in the space, learn about the 
latest tools and sdks, discover new apps and learn about the 
technologies that are powering the next wave of learning, such as 
adaptive algorithms, learning analytics and gamification. Our members 
come from a wide range of leading EdTech companies, including Pearson's 
Future Technologies team, Zzish, Code Kingdoms, Lexicum and others.",Networking for those building technology in the education space.,,,UK,English,Education,,,,,
,https://www.meetup.com/SE-Junction-London/,Social Enterprise Junction,Meetup group,"SE Junction is a collaboration hub for social entrepreneurs to swap 
stories and hatch plans in a convivial atmosphere.  We will organise 
workshops and other events to help your social entrepreneurship journey.
 ",To support social entrepreneurs based in and working in SE London.,,London,UK,English,Social Entrepreneurs,,,,,
,https://www.meetup.com/Mobile-Health-Meetup/,Mobile Health Meetup,Meetup group,This meetup is co-organized by Ctrl Group (www.ctrl-group.com) and Open mHealth (www.openmhealth.org) and and hosted at Ctrl Group's London office. The goal for this meetup is to share stories about real problems health care practitioners face and the technology being developed to improve healthcare and clinical research.,"Provide information, support and training to developers working in the mobile health space.",,London,UK,English,Health,Research,,,,
,https://www.meetup.com/One-Digital-Meetup/,OneDigital,Meetup group,"The One Digital 
Meetup is a regular free event for people interested in using web or 
mobile technology for social good. Whether you are a charity, community 
group or third sector organisation in the traditional sense, a venture 
capitalist, a programmer, an individual with a great idea or a social 
changemaker, One Digital Meetup is here to help you make connections and
 create a community around innovating for good.","Networking for those working in mobile technology for social good, across scotland.",,Scotland,UK,English,Social Entrepreneurs,Mobile Technology,,,,
,https://www.meetup.com/London-Social-Enterprise-Entrepreneurs-Charities-Impact/,London Social Enterprise Entrepreneurs Charities Impact,Meetup group,"This Meetup has the goal to become the point of reference for charities,social businesses, SMEs and corporates using this pull of resources to support the 3rd and 4th Sectors development enabling a sharing of skills, expertise and strengths among each other and maximize the impact
 and social benefit to the wider community.",Networking for those working in Social Enterprise,,London,UK,English,Social Enterprise,Charities,,,,
,https://www.meetup.com/medtechlondon/,Medtech London,Meetup group,"For anyone interested in the future of health, in the pharmaceutical, healthcare, digital health or related fields.",Social support for London based MedTech,,London,UK,English,Health,Medtech,,,,
,https://www.meetup.com/Open-Charity/,Open Charity,Meetup group,Sharing Ideas For Charities,"Social support for those interested in the London Based, Open Charity",,London,UK,English,Open Charity,,,,,http://www.opencharityuk.org/
,https://www.meetup.com/Intersection-between-Art-Technology/,Intersection of Art & Technology ,Meetup group,Talks on the intersection between art and technology as well as career insight for those seeking career opportunities within the technology & creative industries.,Networking for Artists and Technologists seeking creative technologist careers,,London,UK,English,Creative Technology,Continuing professional development,,,,
,https://www.meetup.com/Digital-Inclusion-Network/,Digital Inclusion Network,Meetup group,"Digital Inclusion Network- 'where everyone is included, so that no-one gets left behind'",Irish Based technologists working on Inclusion,,,Ireland,English,Diversity,Inclusion,,,,
,https://www.meetup.com/NetSquared-Midlands/,NetSquared Midlands,Meetup group,"NetSquared Midlands is a regular free event for people interested in using web or mobile technology for social good. Whether you are a charity, community group or nonprofit organisation in the traditional sense, a venture capitalist, a programmer, an individual with a great idea, or a social changemaker, NetSquared Midlands is here to help you make connections and create a community around innovating for good in the Midlands. ",networking innovation for good in the Midlands,,Birmingham,UK,English,Civic Tech,,,,,
,https://www.meetup.com/BOND-T4D/,BOND T4D,Meetup group,"The speed of technological change is rapid, opening up new opportunities and capabilities but also creating new challenges. It is important to understand the impact that such technologies can have on peoples’ lives and on the work of development agencies.",technology for the global south,,,UK,English,Development,Social Justice,,,,
,https://www.meetup.com/Diversity-Inclusion-in-Technology/,Diversity Inclusion in Technology,Meetup group,"We believe that technology should be inclusive of all users. To us technology includes anything from your computer and mobile web based tools, to the digital interface on your fridge, in your home, on your wrist, in your car or where you find information or pay for your goods and services using a digital interface. All of these interfaces will be better if they are designed, created and managed with the broadest set of user needs and differences in perspective and preferences in mind. Even better, understanding users with strong, different to ""centre of the normal curve"" needs and preferences helps organisations make products that are fundamentally better as they provide adaptability and flexibility in use that we may all appreciate at some point. ",To improve the UX of Digital Interfaces. ,,,UK,English,,Diversity,Inclusion,,,
,https://www.meetup.com/GlobalNet21/,GlobalNet21,Meetup Group,"GlobalNet21 is the leading forum in the UK for discussing the major issues in the 21st Century. We share a common concern for the sustainability of both our planet and the people on it. With almost 20,000 network members in the UK and abroad, we are making the debate, and democracy, more accessible by enlarging the Public Square and using social networks.",Networking for technologists with an environment and 21st century sustainability focus,,London,UK,English,Sustainability ,Local Democracy,Economy,,,
,https://github.com/data4democracy,Data For Democracy,Github Repository,Like-minded people from around the world gathered to work on technology that has an impact. No structure. No rules. Just code commits and lots of Slack messages,Make digital tools for democracy,,,UK/USA,English,Democracy,Open Data,Data Visualisation,,,https://medium.com/data-for-democracy/the-first-30-days-of-data-for-democracy-7b971b517318
,https://datafordemocracy.slack.com/,Data For Democracy slack,Slack Team,No structure. No rules. Just code commits and lots of Slack messages,Make digital tools for democracy,,,UK/USA,English,Democracy,Open Data,Data Visualisation,,,https://medium.com/data-for-democracy/the-first-30-days-of-data-for-democracy-7b971b517318
,https://groups.google.com/forum/#!forum/opencorporates-community,Open Corporates Mailing List,Google Group,"OpenCorporates has a simple aim - to have a URL for every company in the world. Not only that, we want to be a public resource for information about those companies. As corporations exert more and more control over our everyday lives we need to have better information available in order to hold them to account.",Support & information for the OpenCorporates community,,,UK,English,Corporate Data,Accountability,,,,https://opencorporates.com/
,https://lists.mozilla.org/listinfo/community-uk,Mozilla UK,Mailing List,This is the mailing list for the Mozilla UK community ( http://mozilla.org.uk ),Support and Information for Mozillians in the UK,,,UK,English,Education,Open Source,,,,
,https://lists.mozilla.org/listinfo,Mozilla,Mailing List,All the public mailing lists on mozilla,To support and promote discussion amongst Mozillians worldwide,,,international,English,Education,Open Source,,,,
,https://groups.google.com/forum/#!forum/news-del2,[News-DEL2],Google group,Mailing list on research on electronic democracy. Run by Stéphanie Wojcik (stephanie.wojcik@u-pec.fr) and Sandrine Roginsky (sandrine.roginsky@uclouvain.be),Information and support for those doing research into electronic democracy,,,USA,English,Electronic Democracy,Open Society,,,,
